ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000236819	8.99497738869134e-07	LINC01563	lncRNA	No_kegg	AD_cluster2
ENSG00000203993	9.91419721917562e-07	ARRDC1-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000260236	1.05152351710814e-06	PTPN23-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000248138	1.39390925076971e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000226239	1.50377625563864e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000272849	1.50377625563864e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000255410	1.68749617272042e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000256973	1.90676864421312e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000250646	2.12997029202811e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000227407	2.71302364018356e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000240499	2.83533313202453e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000258603	2.83533313202453e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000279159	2.83533313202453e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000177133	2.91468098613137e-06	PRDM16-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000251143	2.91468098613137e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000285539	2.91468098613137e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000230454	3.33751808595862e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000250062	3.33751808595862e-06	MAPK10-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000227678	3.85655946975619e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000234084	4.20474209333878e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000249421	4.20474209333878e-06	ADAMTS19-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000238230	4.2153870256828e-06	LINC00391	lncRNA	No_kegg	AD_cluster2
ENSG00000287533	4.25601753176608e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000245311	4.28398710798623e-06	BMAL2-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000267106	4.54254114700597e-06	ZNF561-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000273599	5.43543563847981e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000285314	5.74927688461804e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000267395	5.75001411815589e-06	DM1-AS	lncRNA	No_kegg	AD_cluster2
ENSG00000231102	5.8013163789712e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000250846	5.8013163789712e-06	EPHA5-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000255693	5.8013163789712e-06	LINC02389	lncRNA	No_kegg	AD_cluster2
ENSG00000258185	5.92710090182099e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000240731	6.34793964905858e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000236283	7.69037071141871e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000258604	7.90882909296037e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000242973	8.00634367815886e-06	TDRD6-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000273419	8.14877360017408e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000254251	8.53059852981142e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000256013	8.54437162002e-06		lncRNA	No_kegg	AD_cluster2
ENSG00000227432	9.57941706656521e-06	ASIC4-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000248995	9.85465558587258e-06	LINC02231	lncRNA	No_kegg	AD_cluster2
ENSG00000287844	1.02364952245095e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000254538	1.03767361119749e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000257096	1.06739366401376e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000274893	1.09125959154321e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000197291	1.11770635607705e-05	RAMP2-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000272341	1.12724312511624e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000264701	1.12825318882977e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000223799	1.149913943126e-05	IL10RB-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000271147	1.18363979967037e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000237919	1.36517983652384e-05	LRRC7-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000250125	1.5700101350399e-05	LINC02232	lncRNA	No_kegg	AD_cluster2
ENSG00000257522	1.59314621034741e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000257550	1.6299384276904e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000287249	1.6299384276904e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000242798	1.63192202532672e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000229847	1.68519057494705e-05	EMX2OS	lncRNA	No_kegg	AD_cluster2
ENSG00000180539	1.69783799397417e-05	LINC02908	lncRNA	No_kegg	AD_cluster2
ENSG00000288473	1.70565965455234e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000244383	1.71273512513071e-05	FAM3D-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000234494	1.7452121516943e-05	SP2-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000284829	1.76376225709417e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000283982	1.77302699414254e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000223732	1.81162718049467e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000257449	1.87654024172782e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000234072	1.91896363881574e-05	GTF3C2-AS2	lncRNA	No_kegg	AD_cluster2
ENSG00000236871	1.97721572454376e-05	LINC00106	lncRNA	No_kegg	AD_cluster2
ENSG00000284968	2.00153838488875e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000249436	2.06691358009994e-05	LNCBRM	lncRNA	No_kegg	AD_cluster2
ENSG00000267080	2.06721077071034e-05	ASB16-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000257191	2.16477313281389e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000257285	2.20171394993963e-05	PRMT5-DT	lncRNA	No_kegg	AD_cluster2
ENSG00000262791	2.21979813322666e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000247675	2.30385521956596e-05	LRP4-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000251294	2.36736412991038e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000286159	2.53041299798751e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000231896	2.56627736457635e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000287900	2.60316198200689e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000227117	2.66250507928159e-05	HORMAD2-AS1	lncRNA	No_kegg	AD_cluster2
ENSG00000261067	2.681726765367e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000288543	2.72552584661684e-05		lncRNA	No_kegg	AD_cluster2
ENSG00000248508	2.82091960456479e-05	SRP14-DT	lncRNA	No_kegg	AD_cluster2
